app_id,policy_file,entity,action,data_type,sentence_preview
410395246,410395246_aka_ms_privacy_policy.json,we,collect,age,"This data may include: your Xbox user identifier, gamertag, limited account info such as country and age range, data about your in-game communications, any Xbox enforcement activity, game-play session"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"This data may include: your Xbox user identifier, gamertag, limited account info such as country and age range, data about your in-game communications, any Xbox enforcement activity, game-play session"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,session,"This data may include: your Xbox user identifier, gamertag, limited account info such as country and age range, data about your in-game communications, any Xbox enforcement activity, game-play session"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,user id,"This data may include: your Xbox user identifier, gamertag, limited account info such as country and age range, data about your in-game communications, any Xbox enforcement activity, game-play session"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,contact list,"This data may include: your Xbox user identifier, gamertag, limited account info such as country and age range, data about your in-game communications, any Xbox enforcement activity, game-play session"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,user id,"This data may include: your Xbox user identifier, gamertag, limited account info such as country and age range, data about your in-game communications, any Xbox enforcement activity, game-play session"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage time,"This data may include: your Xbox user identifier, gamertag, limited account info such as country and age range, data about your in-game communications, any Xbox enforcement activity, game-play session"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,message log,"In order to help make the Xbox network a safe gaming environment and enforce the Community Standards for Xbox, we may collect and review voice, text, images, videos and in-game content (such as game c"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,camera,"In order to help make the Xbox network a safe gaming environment and enforce the Community Standards for Xbox, we may collect and review voice, text, images, videos and in-game content (such as game c"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,type,"Such technologies may create digital signatures (known as ""hashes"") using certain information collected from your Xbox console, PC, or mobile device, and how you use that device."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"Such technologies may create digital signatures (known as ""hashes"") using certain information collected from your Xbox console, PC, or mobile device, and how you use that device."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,browser type,"This can include information about the browser, device, activities, game identifiers, and operating system."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,system ver,"This can include information about the browser, device, activities, game identifiers, and operating system."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"This can include information about the browser, device, activities, game identifiers, and operating system."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,device info,"This can include information about the browser, device, activities, game identifiers, and operating system."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,face,"For example: If you choose, the camera can be used to sign you in to the Xbox network automatically using facial recognition."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"This data stays on the console and is not shared with anyone, and you can choose to delete this data from your console at any time."
